source	target	weight	avg_streams
blues	pop rap	2	1182567.0
afrobeat	pop rap	2	1182567.0
pop rap	world	2	1182567.0
pop rap	wassoulou	2	1182567.0
blues	rap	2	1182567.0
afrobeat	rap	2	1182567.0
rap	world	2	1182567.0
rap	wassoulou	2	1182567.0
blues	hip hop	2	1182567.0
afrobeat	hip hop	2	1182567.0
hip hop	world	2	1182567.0
hip hop	wassoulou	2	1182567.0
indietronica	r&b	2	1738806.0
adult standards	adult standards	2	1085320.5
adult standards	easy listening	2	1085320.5
adult standards	lounge	2	1085320.5
trance	tropical house	2	1040671.0
pop	trance	2	1040671.0
dance pop	trance	2	1040671.0
dance	electropop	2	5499036.0
experimental	rock	2	2206561.0
indie r&b	pop	2	2297085.5
dancehall	rap	2	520322.0
azonto	rap	2	520322.0
dancehall	pop rap	2	520322.0
azonto	pop rap	2	520322.0
country	rap	2	552621.0
country	trap	2	552621.0
dance pop	urban contemporary	2	2155490.0
jazz	rap	2	886986.0
funk	hip hop	2	632116.0
blues rock	rap	2	892529.0
blues rock	trap	2	892529.0
blues rock	pop rap	2	892529.0
rock	trap	2	892529.0
classic rock	rap	2	892529.0
classic rock	trap	2	892529.0
classic rock	pop rap	2	892529.0
hip hop	house	2	3217987.0
rap	trance	2	3217987.0
country	moombahton	1	1433381.0
country	ninja	1	1433381.0
indie r&b	pop rap	1	201276.0
indie r&b	trap	1	201276.0
hip hop	indie r&b	1	201276.0
folk	new wave	1	969175.0
celtic	new wave	1	969175.0
new wave	punk	1	969175.0
hip hop	indie pop rap	1	1361512.0
indie	reggae	1	436456.0
electro house	europop	1	818478.0
pop	synthpop	1	20079627.0
electro house	synthpop	1	20079627.0
dubstep	synthpop	1	20079627.0
dubstep	indie pop	1	20079627.0
electro house	indietronica	1	20079627.0
dubstep	indietronica	1	20079627.0
country rap	pop	1	1942719.0
dubstep	indie rock	1	496748.0
country	dubstep	1	22615615.0
gospel	rap	1	496886.0
indie pop	indie pop rap	1	212426.0
indie pop rap	pop	1	212426.0
dance pop	indie pop rap	1	212426.0
k-hop	k-pop	1	353431.0
k-pop	k-pop	1	353431.0
k-hop	pop rap	1	353431.0
country rap	k-hop	1	353431.0
hip hop	k-hop	1	353431.0
indie pop	rap rock	1	6309611.0
pop	rap rock	1	6309611.0
dance pop	rap rock	1	6309611.0
electropop	rap rock	1	6309611.0
indie pop	indie rock	1	6309611.0
indie pop	rock	1	6309611.0
electropop	indie rock	1	6309611.0
tropical	tropical	1	212863.0
dance	indietronica	1	11220923.0
electropop	tropical	1	3651437.0
trap	tropical	1	3130989.0
country	techno	1	11834567.0
electropop	ninja	1	16912362.0
moombahton	trap	1	16912362.0
ninja	trap	1	16912362.0
indie	rap	1	989644.0
indie	trap	1	989644.0
indie	pop rap	1	989644.0
indie pop	techno	1	2014964.0
soul	techno	1	2014964.0
electro	pagode baiano	1	1065160.0
pagode baiano	tropical house	1	1065160.0
pagode baiano	pop rap	1	1065160.0
