source	target	weight	avg_streams
indietronica	trap	2	730589.5
hip hop	indietronica	2	730589.5
azonto	drill	2	1784055.0
grime	soul	2	4542039.0
dancehall	indie r&b	2	2591647.5
dancehall	folk	2	2591647.5
dancehall	indie soul	2	2591647.5
folk	hip hop	2	2591647.5
dance pop	emo	2	7748067.0
pop punk	pop rap	2	10845712.0
emo	pop rap	2	10845712.0
pop punk	tropical house	2	10845712.0
electro	pop punk	2	10845712.0
pop	pop punk	2	10845712.0
house	pop punk	2	10845712.0
emo	tropical house	2	10845712.0
electro	emo	2	10845712.0
emo	house	2	10845712.0
funk	r&b	2	7848110.5
funk	soul	2	7848110.5
funk	tropical house	2	7848110.5
rap	rap rock	2	1553724.0
pop rap	rap rock	2	1553724.0
indie rock	rap	2	1553724.0
new wave	rock	2	8670029.0
pop	synthpop	2	14301426.5
electro house	indie pop	2	15775973.5
dubstep	other	2	33467816.0
electro house	indietronica	2	15775973.5
country rap	rap	2	1950111.5
country rap	pop rap	2	1950111.5
dubstep	rock	2	20076028.5
dubstep	r&b	2	1243996.0
indie soul	indie soul	2	416251.5
indie soul	rap	2	416251.5
country	electro house	2	2915902.5
k-pop	pop rap	2	538252.0
country rap	k-pop	2	538252.0
hip hop	k-pop	2	538252.0
electropop	rock	2	2366267.5
grime	indie	2	17529253.0
dance pop	europop	2	1152017.5
dubstep	trap	2	2253395.5
latin	latin	2	7872931.0
reggaeton	reggaeton	2	7872931.0
electropop	tropical	2	5112052.0
electropop	reggaeton	2	5298889.0
electropop	indie pop	2	19669948.0
indietronica	tropical house	2	2285823.5
moombahton	other	2	7858007.0
electropop	moombahton	2	7950293.5
ninja	other	2	7858007.0
ninja	tropical house	2	7950293.5
latin	tropical house	2	2991513.5
pagode baiano	pop	2	1057812.0
dance pop	pagode baiano	2	1057812.0
brazilian funk	pop	2	1057812.0
brazilian funk	dance pop	2	1057812.0
adult standards	other	2	3007012.5
lounge	other	2	3007012.5
electro	indie	2	2885562.5
indie	tropical house	2	2885562.5
house	indie	2	2885562.5
house	pop rock	2	2195388.5
dance pop	indie	2	1410399.5
dance pop	pop rock	2	1807707.5
dance pop	escape room	2	4856777.0
electropop	k-pop	2	4005115.5
house	moombahton	2	6295537.0
electro	ninja	2	6295537.0
mellow gold	pop	2	4493002.5
metal	other	2	438721.5
electro	video game music	2	2251445.0
tropical house	video game music	2	2251445.0
moombahton	video game music	2	2251445.0
moombahton	r&b	2	2251445.0
rock	rock	2	7088746.0
classic rock	rock	2	7088746.0
afropop	r&b	2	1801971.0
afropop	dance pop	2	1801971.0
blues	pop rap	2	971224.0
afrobeat	pop rap	2	971224.0
pop rap	world	2	971224.0
pop rap	wassoulou	2	971224.0
blues	rap	2	971224.0
afrobeat	rap	2	971224.0
rap	world	2	971224.0
rap	wassoulou	2	971224.0
blues	hip hop	2	971224.0
afrobeat	hip hop	2	971224.0
hip hop	world	2	971224.0
hip hop	wassoulou	2	971224.0
electro	urban contemporary	2	19633516.0
tropical house	urban contemporary	2	19633516.0
adult standards	adult standards	2	2355877.0
adult standards	easy listening	2	2355877.0
adult standards	lounge	2	2355877.0
latin	r&b	2	421463.5
r&b	reggaeton	2	421463.5
adult standards	dance pop	2	2328081.5
experimental	rock	2	7525596.0
dance	latin	2	2623860.5
electropop	pop rock	2	1679191.0
azonto	pop rap	2	3453120.5
indie pop	r&b	2	18169089.0
country	rap	2	829990.0
country	trap	2	829990.0
urban contemporary	urban contemporary	2	447515.5
indie	trap	2	496894.0
jazz	rap	2	1377847.0
dubstep	hip hop	2	1984211.0
rap	trance	2	3216273.0
latin	urban contemporary	2	398137.0
reggaeton	urban contemporary	2	398137.0
drill	house	2	17851824.5
electro	funk	2	3601026.0
folk	new wave	1	10688162.0
celtic	new wave	1	10688162.0
new wave	punk	1	10688162.0
electro house	synthpop	1	28222447.0
dubstep	synthpop	1	28222447.0
dubstep	indie pop	1	28222447.0
dubstep	indietronica	1	28222447.0
country rap	pop	1	3070233.0
electro	synthpop	1	380406.0
