source	target	weight	avg_streams
country	lgbtq+ hip hop	4	12505487.0
country road	pop rap	4	12505487.0
atl trap	melodic rap	4	6700077.75
atl hip hop	cali rap	4	3548994.0
big room	house	4	1618800.75
electro house	house	4	1618800.75
disco house	uk dance	4	650454.0
filter house	uk dance	4	650454.0
uk dance	vocal house	4	650454.0
atl trap	conscious hip hop	4	3674567.5
atl trap	nc hip hop	4	3674567.5
outlaw country	pop	4	504046.0
edm	trap soul	4	1665776.75
sudanese pop	trap	4	221566.66666666663
atl hip hop	atl trap	4	231438.66666666663
conscious hip hop	southern hip hop	4	499477.25
canadian contemporary r&b	pop rap	4	2239859.0
pop	soundtrack	4	1506714.5
rap	soundtrack	4	1506714.5
dancehall	pop	4	1406400.25
album rock	rap	4	3083607.0
birmingham metal	rap	4	3083607.0
hard rock	rap	4	3083607.0
metal	rap	4	3083607.0
dfw rap	melodic rap	4	8010573.75
dance pop	modern rock	4	4833787.75
baroque pop	pop	4	5819956.0
hip hop	trap latino	4	3007348.0
pop rap	uk dance	4	1423318.5
neo soul	uk pop	4	1700347.5
dance pop	uk contemporary r&b	4	1700347.5
tropical house	uk contemporary r&b	4	1700347.5
electropop	southern hip hop	4	1495756.0
dance pop	dfw rap	4	1690479.5
etherpop	rap	4	1390744.5
indie poptimism	rap	4	1390744.5
post-teen pop	trap soul	4	3314740.75
r&b	southern hip hop	4	2777459.333333333
neo mellow	pop	4	3038923.25
dance pop	pop rock	4	1514405.75
detroit hip hop	pop	4	2174969.0
australian electropop	australian indie	4	4379221.25
australian electropop	australian pop	4	4379221.25
art pop	dance pop	4	3419710.0
art pop	post-teen pop	4	3419710.0
contemporary country	tropical house	4	7044845.0
alternative r&b	r&b	4	2173403.333333333
brostep	pop rap	4	1044217.6666666664
australian hip hop	australian indie	4	9287856.5
atl hip hop	miami hip hop	4	4253917.75
chicago rap	dance pop	4	2091192.0
queens hip hop	trap soul	4	2108852.0
alternative r&b	vapor trap	4	199120.0
cali rap	trap soul	4	199120.0
cali rap	miami hip hop	4	199120.0
latin hip hop	pop	4	2331763.0
latin pop	pop	4	1643153.333333333
pop	puerto rican pop	4	1754149.0
latin pop	post-teen pop	4	1643153.333333333
pop	swedish pop	4	2426852.0
swedish pop	tropical house	4	2426852.0
gangster rap	pop	4	1972188.0
brostep	dance pop	4	947873.0
k-pop	pop	4	2610971.5
australian pop	edm	4	5116277.25
pop	reggaeton flow	4	2400337.666666666
country	post-teen pop	4	4997271.75
electropop	uk pop	4	8726618.75
indie poptimism	tropical house	4	4295091.0
r&b	uk pop	4	7449997.0
complextro	post-teen pop	4	2305754.25
german techno	post-teen pop	4	2305754.25
afropop	pop rap	4	741070.3333333335
afropop	rap	4	741070.3333333335
melodic rap	r&b	4	3890089.0
dance pop	talent show	4	1866457.75
pop	talent show	4	1866457.75
tropical house	viral pop	4	3163168.25
etherpop	pop	4	16989044.666666668
country road	dance pop	4	6524760.333333332
dance pop	trap latino	4	1573237.333333333
big room	rap	4	3217987.0
big room	r&b	3	5748047.333333332
canadian pop	melodic dubstep	3	3335483.333333333
dance pop	melodic dubstep	3	3335483.333333333
melodic dubstep	post-teen pop	3	3335483.333333333
melodic dubstep	tropical house	3	3335483.333333333
conscious hip hop	detroit hip hop	3	2644411.333333333
detroit hip hop	dmv rap	3	2644411.333333333
conscious hip hop	g funk	3	2644411.333333333
dmv rap	g funk	3	2644411.333333333
dance pop	nz pop	3	6318967.333333332
nz pop	post-teen pop	3	6318967.333333332
british indie rock	rap rock	3	3233092.0
modern alternative rock	rap rock	3	3233092.0
modern rock	rap rock	3	3233092.0
rap rock	rock	3	3233092.0
electronic trap	trap	3	972673.3333333336
country rap	country road	3	12505487.0
country road	lgbtq+ hip hop	3	12505487.0
atl trap	southern hip hop	3	1314041.333333333
philly rap	trap	3	1088549.0
atl trap	dfw rap	3	8857191.666666666
melodic rap	philly rap	3	1088549.0
uk dance	uk dance	3	3391831.0
disco house	edm	3	520756.66666666674
edm	filter house	3	520756.66666666674
edm	vocal house	3	520756.66666666674
house	house	3	1085738.666666667
disco house	tropical house	3	520756.66666666674
filter house	tropical house	3	520756.66666666674
tropical house	vocal house	3	520756.66666666674
chicago rap	electropop	3	2727501.0
canadian hip hop	r&b	3	7202847.333333332
canadian pop	r&b	3	9014712.333333334
r&b	toronto rap	3	7202847.333333332
pop	underground hip hop	3	395930.33333333326
nc hip hop	queens hip hop	3	221566.66666666663
nc hip hop	sudanese pop	3	221566.66666666663
pop rap	sudanese pop	3	221566.66666666663
queens hip hop	southern hip hop	3	1494721.333333333
conscious hip hop	vapor trap	3	220022.33333333328
nc hip hop	southern hip hop	3	220022.33333333328
hip pop	trap	3	1928872.333333333
atl hip hop	r&b	3	898792.6666666665
modern rock	post-teen pop	3	5983174.333333332
chicago rap	uk pop	3	7882793.0
big room	pop rap	3	2203215.666666666
pop rap	progressive house	3	2273628.0
hip hop	reggaeton flow	3	3724552.666666666
reggaeton flow	southern hip hop	3	3724552.666666666
southern hip hop	trap latino	3	3724552.666666666
edm	neo soul	3	4673105.666666667
neo soul	uk dance	3	4673105.666666667
dance pop	uk funky	3	1521839.0
pop	uk funky	3	1521839.0
post-teen pop	uk funky	3	1521839.0
uk pop	uk pop	3	1849511.666666667
pop rap	uk funky	3	1344270.333333333
etherpop	pop rap	3	13198421.666666664
indie poptimism	southern hip hop	3	1495756.0
indie poptimism	trap	3	1495756.0
r&b	urban contemporary	3	2777459.333333333
southern hip hop	urban contemporary	3	2777459.333333333
canadian pop	uk pop	3	15450355.333333336
social media pop	tropical house	3	3930233.666666666
dance pop	neo mellow	3	1557331.666666667
electropop	pop rock	3	3050465.333333333
canadian pop	dirty south rap	3	6547905.666666668
art pop	pop rap	3	2346898.666666666
british indie rock	pop rap	3	1295471.0
modern alternative rock	pop rap	3	1295471.0
contemporary country	edm	3	6588285.333333332
contemporary country	electropop	3	7518846.333333332
indie pop rap	pop rap	3	786969.0
edm	europop	3	3912705.0
europop	tropical house	3	3912705.0
canadian hip hop	melodic rap	3	1569739.333333333
melodic rap	toronto rap	3	1569739.333333333
conscious hip hop	nc hip hop	3	217847.5
nc hip hop	nc hip hop	3	241208.0
british indie rock	pop	3	3403179.5
pop rap	progressive electro house	3	1045991.0
alternative r&b	edm	3	2637161.0
australian hip hop	australian hip hop	3	7584589.666666668
atl hip hop	dirty south rap	3	1036469.6666666664
electropop	viral pop	3	3522904.333333333
canadian pop	latin	3	534298.5
chicago rap	hip pop	3	586941.6666666665
alternative r&b	melodic rap	3	2135304.333333333
sudanese pop	trap soul	3	199120.0
hip hop	meme rap	3	199120.0
