source	target	weight	avg_streams
deep big room	tropical house	6	8603901.25
candy pop	pop	6	6027598.333333332
big room	rap	6	9670015.333333334
hardcore hip hop	hip hop	6	1227730.0
electropop	uk pop	6	3986246.6
dance pop	house	6	8998962.0
hip hop	new orleans rap	6	1620900.0
pop	swedish pop	6	2078670.166666667
pop	trap soul	6	5632235.5
electro house	uk pop	6	9369918.2
alternative r&b	trap	6	5264174.25
canadian hip hop	southern hip hop	6	5645953.0
southern hip hop	toronto rap	6	5645953.0
dance pop	k-pop boy group	5	554202.6
bmore	post-teen pop	5	4463286.6
ninja	post-teen pop	5	4463286.6
australian dance	electropop	5	3297686.0
dfw rap	southern hip hop	5	8103141.2
melodic rap	trap soul	5	15249788.2
brostep	pop	5	17087919.8
electropop	pop edm	5	5011033.8
talent show	tropical house	5	3869662.4
chicago rap	dance pop	5	5840059.0
canadian pop	latin	5	3227510.666666666
pop	tropical	5	2279420.666666666
post-teen pop	tropical	5	2279420.666666666
latin	tropical	5	2035101.0
canadian hip hop	post-teen pop	5	3920984.6
dirty south rap	southern hip hop	5	1768095.8
complextro	pop	5	8011866.0
german techno	pop	5	8011866.0
east coast hip hop	trap	5	1131527.2
hip hop	vapor trap	5	5016735.6
trap	vapor trap	5	1435132.8
dance pop	uk contemporary r&b	5	6190642.25
pop	uk contemporary r&b	5	6190642.25
r&b	urban contemporary	5	1012725.2
electropop	moombahton	5	1928311.0
downtempo	trap	5	1625757.25
electropop	melodic rap	5	3099154.0
dance pop	toronto rap	5	5964171.8
canadian hip hop	electro house	5	7075703.5
electro house	toronto rap	5	7075703.5
moombahton	trap	5	2386083.75
canadian pop	conscious hip hop	5	9540083.8
canadian contemporary r&b	hip hop	5	6047633.8
canadian contemporary r&b	rap	5	6047633.8
chicago rap	miami hip hop	5	7364751.2
dirty south rap	post-teen pop	5	5648508.6
miami hip hop	post-teen pop	5	5648508.6
canadian pop	melodic rap	5	4127896.2
emo rap	miami hip hop	5	4855648.5
detroit hip hop	southern hip hop	5	2256232.666666666
atl hip hop	gangster rap	5	2454634.4
cali rap	hip hop	5	1918083.333333333
big room	post-teen pop	5	6781698.8
dance pop	modern alternative rock	5	7130354.666666668
modern alternative rock	pop	5	7130354.666666668
modern country rock	post-teen pop	5	10115595.2
indie poptimism	pop rap	5	10598495.4
florida rap	hip hop	5	3236095.8
florida rap	pop rap	5	3236095.8
florida rap	trap	5	3236095.8
g funk	post-teen pop	5	839748.0
dmv rap	pop	5	5027759.75
brostep	rap	5	6178106.0
pop rap	uk funky	5	7115355.4
