artist_1	artist_2	count	song_ids
18 Karat	Jasko	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
18 Karat	KC Rebell	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
18 Karat	Majoe	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
18 Karat	Summer Cem	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
Farid Bang	Jasko	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
Farid Bang	KC Rebell	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
Farid Bang	Play69	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
Farid Bang	Summer Cem	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
Jasko	KC Rebell	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
Jasko	Majoe	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
Jasko	Play69	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
Jasko	Summer Cem	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
KC Rebell	Play69	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
Majoe	Play69	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
Majoe	Summer Cem	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
Play69	Summer Cem	2	['5O3wMlZYkeAAGwWiPGPWR5', '6Nhhf4mloz2f7cWgoAr742']
