source	target	weight	avg_streams
dirty south rap	post-teen pop	9	3228359.5555555555
electropop	hip hop	9	3353064.8571428573
metropopolis	pop rap	9	782347.3333333335
dance pop	trap soul	9	3850138.5
florida rap	hip hop	9	3591326.777777778
cali rap	hip hop	9	2895751.0
indie r&b	rap	9	2567541.5
alternative r&b	post-teen pop	9	8333570.571428573
country	dance pop	9	5955083.571428573
country road	dance pop	9	5955083.571428573
country	pop	9	5955083.571428573
country road	pop	9	5955083.571428573
latin hip hop	reggaeton flow	9	4245002.0
art pop	rap	9	2683146.6
indie pop rap	rap	9	4923050.6
dmv rap	rap	9	395322.66666666674
conscious hip hop	east coast hip hop	9	325755.0
pop rap	uk dance	9	2011081.5
conscious hip hop	hardcore hip hop	9	334072.0
dmv rap	hardcore hip hop	9	334072.0
pop	west coast rap	8	4812585.375
contemporary country	tropical house	8	5543831.375
canadian hip hop	underground hip hop	8	999537.4285714284
emo rap	pop	8	3743624.7142857136
post-teen pop	viral pop	8	1834059.25
canadian hip hop	philly rap	8	2146206.0
deep pop r&b	hip hop	8	312844.66666666674
electropop	indie poptimism	8	4683501.75
indie poptimism	post-teen pop	8	4354916.375
indie poptimism	tropical house	8	3101426.875
dance pop	viral pop	8	1888776.75
tropical house	viral pop	8	1876970.625
post-teen pop	reggaeton	8	3534808.25
pop	trap latino	8	8711457.6
dance pop	toronto rap	8	4513564.875
memphis hip hop	trap	8	5394760.25
drill	rap	8	2373096.6
drill	trap	8	2373096.6
downtempo	pop rap	8	1583086.75
electronic trap	pop rap	8	3357184.8
edm	toronto rap	8	5304175.0
detroit hip hop	gangster rap	8	3069164.333333333
tropical house	uk dance	8	1937980.5714285718
canadian pop	post-teen pop	8	3120254.5
florida rap	southern hip hop	8	3077735.75
gangster rap	hip pop	8	1791007.666666667
cali rap	trap	8	2217286.666666666
detroit hip hop	post-teen pop	8	2071372.5714285718
indie r&b	pop rap	8	2935989.6
alternative r&b	atl hip hop	8	2304115.125
post-teen pop	uk funky	8	3994607.375
dmv rap	pop	8	2900925.1428571427
canadian contemporary r&b	pop	8	4199858.5
reggaeton flow	trap latino	8	4245002.0
atl hip hop	vapor trap	8	304943.5
dmv rap	east coast hip hop	8	334072.0
canadian hip hop	vapor trap	7	5868469.285714285
dance pop	k-pop	7	1307274.7142857143
atl trap	canadian hip hop	7	4154410.0
atl trap	toronto rap	7	4154410.0
new orleans rap	pop	7	874550.0
bmore	dance pop	7	2840031.5
dance pop	ninja	7	2840031.5
dfw rap	hip hop	7	9962098.333333334
dfw rap	pop	7	10432643.4
canadian hip hop	r&b	7	2854623.1428571427
r&b	toronto rap	7	2854623.1428571427
puerto rican pop	tropical	7	3056261.0
latin hip hop	puerto rican pop	7	3772920.5
post-teen pop	r&b	7	627634.5
philly rap	pop	7	581103.0
canadian pop	conscious hip hop	7	5870732.571428573
conscious hip hop	post-teen pop	7	3933512.5714285714
deep pop r&b	rap	7	408312.0
deep pop r&b	southern hip hop	7	474514.2
dance pop	indie poptimism	7	2361079.285714286
pop edm	post-teen pop	7	4560820.142857143
pop	talent show	7	1834476.0
big room	dance pop	7	7682525.333333332
big room	tropical house	7	6525953.4
nyc rap	rap	7	1330917.5
crunk	trap	7	4729979.0
edm	pop edm	7	8390630.666666666
pop edm	tropical house	7	8390630.666666666
southern hip hop	west coast rap	7	4607989.8
edm	electro house	7	5158438.5
electro house	electropop	7	2362828.1428571427
canadian hip hop	edm	7	6230661.2
edm	melodic rap	7	6113582.4
electropop	melodic rap	7	1443417.5714285714
canadian contemporary r&b	rap	7	4287417.571428572
canadian pop	edm	7	3424128.6
canadian pop	tropical house	7	3424128.6
miami hip hop	post-teen pop	7	3925165.5714285714
emo rap	miami hip hop	7	4045680.0
r&b	urban contemporary	7	1177649.5
cali rap	southern hip hop	7	2618067.0
dance pop	detroit hip hop	7	2250506.2
g funk	pop	7	3290406.666666666
indietronica	rap	7	3026221.6
post-teen pop	progressive house	7	4432232.333333333
country	post-teen pop	7	5955083.571428573
country road	post-teen pop	7	5955083.571428573
dance pop	modern country rock	7	8108380.2
modern country rock	pop	7	8108380.2
indie poptimism	pop rap	7	5382508.0
brostep	rap	7	4937349.0
atl hip hop	philly rap	7	999811.8333333336
reggaeton flow	tropical	7	4245002.0
indie pop rap	trap	7	4923050.6
dmv rap	southern hip hop	7	414266.8
