source	target	weight	avg_streams
german dance	viral pop	2	14674425.0
tropical house	viral pop	2	14674425.0
dance pop	hollywood	2	33822017.5
hollywood	pop	2	33822017.5
hollywood	post-teen pop	2	33822017.5
album rock	dfw rap	2	1017283.5
album rock	melodic rap	2	1017283.5
birmingham metal	dfw rap	2	1017283.5
birmingham metal	melodic rap	2	1017283.5
dfw rap	hard rock	2	1017283.5
hard rock	melodic rap	2	1017283.5
dfw rap	metal	2	1017283.5
melodic rap	metal	2	1017283.5
dfw rap	rock	2	1017283.5
melodic rap	rock	2	1017283.5
baile pop	modern samba	2	3983976.0
funk carioca	modern samba	2	3983976.0
funk das antigas	modern samba	2	3983976.0
modern samba	pagode baiano	2	3983976.0
baroque pop	dance pop	2	1474480.0
baroque pop	post-teen pop	2	1474480.0
dance pop	emo	2	1474480.0
emo	post-teen pop	2	1474480.0
dance pop	modern rock	2	1474480.0
modern rock	post-teen pop	2	1474480.0
chicago rap	pop	2	595228.5
chicago rap	uk pop	2	595228.5
conscious hip hop	pop	2	595228.5
conscious hip hop	uk pop	2	595228.5
hip hop	uk pop	2	595228.5
chicago rap	melodic rap	2	595228.5
chicago rap	pop rap	2	595228.5
chicago rap	rap	2	595228.5
chicago rap	trap	2	595228.5
conscious hip hop	melodic rap	2	595228.5
conscious hip hop	pop rap	2	595228.5
conscious hip hop	rap	2	595228.5
conscious hip hop	trap	2	595228.5
hip hop	trap	2	595228.5
pop rap	trap	2	595228.5
melodic rap	uk pop	2	595228.5
trap	uk pop	2	595228.5
brazilian edm	canadian electronic	2	2756797.0
post-teen pop	viral pop	2	28489055.5
country	country rap	2	26663487.0
country	lgbtq+ hip hop	2	26663487.0
country	pop rap	2	26663487.0
country rap	country road	2	26663487.0
country road	lgbtq+ hip hop	2	26663487.0
country road	pop rap	2	26663487.0
latin	trap	2	3075709.5
reggaeton	trap	2	3075709.5
art pop	pop rap	2	4963681.5
brega romantico	funk carioca	2	1031795.0
brega romantico	funk ostentacao	2	1031795.0
forro	forro	2	3801111.0
dfw rap	melodic rap	2	8864951.0
melodic rap	melodic rap	2	8864951.0
baile pop	folk brasileiro	2	3659992.0
baile pop	portuguese pop	2	3659992.0
pop nacional	portuguese pop	2	18758052.5
brazilian edm	sertanejo	2	4227637.0
brostep	metropopolis	2	22458317.0
metropopolis	pop	2	22458317.0
metropopolis	progressive electro house	2	22458317.0
axe	samba reggae	2	15824217.5
funk carioca	samba reggae	2	15824217.5
pagode	samba reggae	2	15824217.5
pagode baiano	samba reggae	2	15824217.5
pop nacional	samba reggae	2	15824217.5
axe	sertanejo	2	17292001.5
pernambuco alternative	pop nacional	2	19376057.0
folk brasileiro	folk brasileiro	2	12935850.0
folk brasileiro	portuguese pop	2	12935850.0
funk das antigas	trap	2	2745633.5
pagode baiano	trap	2	2745633.5
brostep	pop	2	23014528.5
complextro	pop	2	1508725.0
electro house	pop rap	2	2058038.0
electro house	r&b	2	2058038.0
baile pop	brostep	2	1607234.0
baile pop	complextro	2	1607234.0
baile pop	electro	2	1607234.0
brostep	funk carioca	2	1607234.0
complextro	funk carioca	2	1607234.0
electro	funk carioca	2	1607234.0
baile pop	southern hip hop	2	1607234.0
baile pop	trap soul	2	1607234.0
funk carioca	r&b	2	1607234.0
funk carioca	southern hip hop	2	1607234.0
funk carioca	trap soul	2	1607234.0
edm	funk ostentacao	2	1607234.0
edm	hip hop	2	1607234.0
edm	southern hip hop	2	1607234.0
edm	trap soul	2	1607234.0
latin	underground hip hop	2	1326960.0
latin viral pop	underground hip hop	2	1326960.0
rap latina	underground hip hop	2	1326960.0
reggaeton	underground hip hop	2	1326960.0
deep pop r&b	underground hip hop	2	1326960.0
post-teen pop	underground hip hop	2	1326960.0
underground hip hop	video game music	2	1326960.0
k-pop	underground hip hop	2	1326960.0
baile pop	puerto rican pop	2	1779260.5
funk carioca	puerto rican pop	2	1779260.5
funk das antigas	puerto rican pop	2	1779260.5
pagode baiano	puerto rican pop	2	1779260.5
latin hip hop	reggaeton flow	2	3259556.0
puerto rican pop	reggaeton flow	2	2576522.5
puerto rican pop	trap latino	2	11296442.0
latin hip hop	trap latino	2	4583959.0
trap latino	tropical	2	4583959.0
pop rap	trap latino	2	9011240.0
rap	trap latino	2	9011240.0
latin	pop nacional	2	33856315.5
pop nacional	reggaeton	2	33856315.5
country rap	k-pop	2	769915.0
k-pop	lgbtq+ hip hop	2	769915.0
k-pop	pop rap	2	769915.0
canadian contemporary r&b	electro house	2	1522101.0
canadian pop	electro house	2	1522101.0
latin	latin pop	2	10159530.0
latin hip hop	pop rap	2	3467922.5
pop rap	pop reggaeton	2	3467922.5
pop rap	reggaeton flow	2	3467922.5
pop rap	tropical	2	3467922.5
electropop	latin	2	2310135.0
electropop	reggaeton	2	2310135.0
latin hip hop	post-teen pop	2	2310135.0
pop reggaeton	post-teen pop	2	2310135.0
post-teen pop	reggaeton flow	2	2310135.0
post-teen pop	tropical	2	2310135.0
brega funk	brega romantico	2	4997443.0
pop	pop rock	2	33318890.5
dfw rap	hip hop	2	1291380.5
brega funk	sertanejo pop	2	53225955.0
sertanejo	sertanejo	2	15629518.0
brega funk	pagode baiano	2	15905744.0
funk carioca	post-teen pop	2	5635811.0
edm	latin pop	2	5426779.5
funk das antigas	mpb	2	959468.0
hungarian rock	trap brasileiro	2	19044818.0
dance pop	k-pop	2	3758682.5
electropop	k-pop	2	3758682.5
k-pop	pop	2	3758682.5
dance pop	k-pop boy group	2	3758682.5
electropop	k-pop boy group	2	3758682.5
k-pop boy group	pop	2	3758682.5
k-pop boy group	post-teen pop	2	3758682.5
belo horizonte indie	nova mpb	2	26711666.0
baile pop	moombahton	2	1878667.5
brazilian rock	folk brasileiro	2	14955371.5
brazilian rock	portuguese pop	2	14955371.5
glam rock	rock	2	1447954.0
funk ostentacao	sertanejo pop	2	34408967.5
dance pop	hip pop	2	1714963.0
hip pop	pop	2	1714963.0
