artist_1	artist_2	count	song_ids
Panic! At The Disco	Taylor Swift	2	['4MsUsFfWseB9M2plGJyuIw', '2Rk4JlNc2TPmZe2af99d45']
ScHoolboy Q	Travis Scott	2	['01DOm09B2AbiTARAbXVI6g', '2EGtBS7Ws3ajiSkJLviFJ4']
Chance the Rapper	Ed Sheeran	2	['543bCW2ruMPmxUBWirQ3MR', '4wuCQX7JvAZLlrcmH4AeZF']
Chance the Rapper	PnB Rock	2	['543bCW2ruMPmxUBWirQ3MR', '4wuCQX7JvAZLlrcmH4AeZF']
Ed Sheeran	PnB Rock	2	['543bCW2ruMPmxUBWirQ3MR', '4wuCQX7JvAZLlrcmH4AeZF']
Y2K	bbno$	2	['07rmSXN6vNoquX1AsWd9pP', '51Fjme0JiitpyXKuyQiCDo']
Ari Lennox	Dreamville	2	['7dnSXaCjLdFiWZa8s5wP1n', '4nw0S8MtvcLSpXCS9M8ciL']
Blueface	NLE Choppa	2	['67XyC1GdSkKb9sbRRkUDXS', '5BJMeoCXXgbRAWfp6fTulr']
Lil Baby	Lil Duke	2	['4e34Qq2lkp92egwgjacVcT', '2KEux6D75xjj6fdabXpeAu']
Lil Baby	Trippie Redd	2	['4e34Qq2lkp92egwgjacVcT', '2KEux6D75xjj6fdabXpeAu']
Lil Duke	Trippie Redd	2	['4e34Qq2lkp92egwgjacVcT', '2KEux6D75xjj6fdabXpeAu']
Camila Cabello	Shawn Mendes	2	['0TK2YIli7K1leLovkQiNik', '6v3KW9xbzN5yKLt9YKDYA2']
Fall Out Boy	Macklemore	2	['7Feaw9WAEREY0DUOSXJLOM', '40OMBMYRk5IQL6xCzGM0JA']
Fall Out Boy	Martin Garrix	2	['7Feaw9WAEREY0DUOSXJLOM', '40OMBMYRk5IQL6xCzGM0JA']
Macklemore	Martin Garrix	2	['7Feaw9WAEREY0DUOSXJLOM', '40OMBMYRk5IQL6xCzGM0JA']
Jon Z	Tyga	2	['3SZqA7rQvROJsCbUu2v0xa', '1kK6DwzyXJSp58u5HYWwuD']
Jon Z	YG	2	['3SZqA7rQvROJsCbUu2v0xa', '1kK6DwzyXJSp58u5HYWwuD']
Lil Tjay	Polo G	2	['6uFn47ACjqYkc0jADwEdj1', '5AjINjwKyRvQJhSe2zpPHi']
Future	Halsey	2	['2C6WXnmZ66tHhHlnvwePiK', '59PYPDxTbqJpiGfyogPb5h']
Future	Post Malone	2	['2C6WXnmZ66tHhHlnvwePiK', '59PYPDxTbqJpiGfyogPb5h']
