artist_1	artist_2	count	song_ids
Nicky Jam	Ozuna	2	['3V8UKqhEK5zBkBb6d6ub8i', '6JjPBQfI2Y8nIjnm65X6Pw']
6ix9ine	Kanye West	2	['0EwS8XJQspgrj1zSUXhFkl', '1oJ8EDr2pv94IvSd6ZmDgo']
DJ Luian	Prince Royce	2	['7dNwJbsT0sg1le5kVugGJb', '5hcisvFMidkMJlElTO9Qmw']
Mambo Kingz	Prince Royce	2	['7dNwJbsT0sg1le5kVugGJb', '5hcisvFMidkMJlElTO9Qmw']
6ix9ine	Tory Lanez	2	['1Y500yrabUJY2mIQS3RDt4', '6Gy7rXB6Ku5vIWC7WGWsl3']
Demi Lovato	Luis Fonsi	2	['1zsG4eaZmkA1dvjDDsAGLK', '2hl6q70unbviGo3g1R7uFx']
Gunna	Metro Boomin	2	['5gub2bpJRgJP4m4MliqtdV', '1fewSx2d5KIZ04wsooEBOz']
Charlie Puth	Kehlani	2	['76S09sHj7GGMJAtOLjmVQ2', '1lsBTdE6MGsKeZCD6llNu7']
Marshmello	Selena Gomez	2	['0tBbt8CrmxbjRP0pueQkyU', '7EmGUiUaOSGDnUUQUDrOXC']
Travis Barker	XXXTENTACION	2	['4zI04ezdmrN0lT2pHykYrd', '0T6RSXxFhW8dRTWHI604ld']
Ozuna	Romeo Santos	2	['1h9P5WJwyvK8OB7O2YiXgp', '7uYgVgRSgqluZclLS7wpp4']
Bad Bunny	J Balvin	2	['58q2HKrzhC3ozto2nDdN4z', '5hcisvFMidkMJlElTO9Qmw']
Bea Miller	NOTD	2	['2og9I9rQwr2XdTLJUupfT1', '18W92Zm1KjLCbUIszOhpkD']
David Guetta	Martin Garrix	2	['0OlnLZY4cmQzT6ZGttvWBM', '6RnkFd8Fqqgk1Uni8RgqCQ']
Chris Stapleton	Justin Timberlake	2	['1LhMopPAallLeaeNutqbgS', '09ts3GnICqYEU5PkQCpJK3']
Bad Bunny	Yandel	2	['3VClLWqNn80Llv0PJOsKgr', '1LszjjoVwDDZcWUQbzeDLG']
Natti Natasha	Thalía	2	['00EPIEnX1JFjff8sC6bccd', '1G586ld1gbaECg4Bc6w40O']
Rae Sremmurd	Travis Scott	2	['3qKCDFZp192KBEEtFj7fDa', '1oUudyBYVGMIC8JXeIsFzq']
Slim Jxmmi	Travis Scott	2	['3qKCDFZp192KBEEtFj7fDa', '1oUudyBYVGMIC8JXeIsFzq']
21 Savage	Cardi B	2	['75FDPwaULRdYDn4StFN2rT', '0dIoGTQXDh1wVnhIiSyYEa']
21 Savage	Travis Scott	2	['1HLL8X0LH20F6Z9SLXLIjr', '5u6vkDnOyaf8LsteDAj2ub']
Metro Boomin	Offset	2	['7sO5G9EABYOXQKNPNiE9NR', '5u6vkDnOyaf8LsteDAj2ub']
Manuel Turizo	Ozuna	2	['1s2B5cndbqK8rPJEIcKJRQ', '48zFZh27QU5qsrBjn4C2FA']
Billie Eilish	Khalid	2	['1NJcg626wLln4pGHpiV7mf', '0u2P5u6lvoDfwTYjAADbn4']
Daddy Yankee	Justin Bieber	2	['6rPO02ozF3bM7NnOV4h6s2', '5CtI0qwDJkDQGwXD1H1cLb']
Justin Bieber	Luis Fonsi	2	['6rPO02ozF3bM7NnOV4h6s2', '5CtI0qwDJkDQGwXD1H1cLb']
Becky G	David Guetta	2	['3soOPBuMK8YMdWnV7xpEyf', '4dSoDnmR9opAQ8KxUc9SbC']
Becky G	Sean Paul	2	['3soOPBuMK8YMdWnV7xpEyf', '4dSoDnmR9opAQ8KxUc9SbC']
David Guetta	Sean Paul	2	['3soOPBuMK8YMdWnV7xpEyf', '4dSoDnmR9opAQ8KxUc9SbC']
Cardi B	Ozuna	2	['2m2ZGfJcs3lHWNPzhWH3XH', '4w8niZpiMy6qz1mntFA5uM']
Hugh Jackman	Keala Settle	2	['5xNUR50KxswPRAvx7S163g', '43ay9lQZ5rfNcOOHhRF2cM']
Hugh Jackman	Zendaya	2	['5xNUR50KxswPRAvx7S163g', '43ay9lQZ5rfNcOOHhRF2cM']
Keala Settle	Zendaya	2	['5xNUR50KxswPRAvx7S163g', '43ay9lQZ5rfNcOOHhRF2cM']
The Greatest Showman Ensemble	Zendaya	2	['5xNUR50KxswPRAvx7S163g', '43ay9lQZ5rfNcOOHhRF2cM']
